# X1						X2						Label							Prediction
5.475851361971351139e-01 3.865580102097446735e-01 2.431019231294273553e+00 2.152251688716317890e+00
4.193406795734414549e-01 8.066585576761723386e-01 3.799973956855777768e+00 3.689537447296054040e+00
9.675962563998697918e-01 6.144881573462901425e-01 3.374668270228249334e+00 3.517756685903939751e+00
9.988465616229245114e-01 9.761954026463595113e-01 5.500271703516721900e+00 4.995138715480919700e+00
1.488432000901307450e-01 5.462610374426875026e-01 2.551250465884102869e+00 2.356756886003842144e+00
9.407790782935061547e-01 3.629800223933649095e-01 2.951619974000005531e+00 2.484956982033970529e+00
7.301850415065819222e-01 3.705259035672106016e-01 2.340120053996204597e+00 2.286478089057712104e+00
9.709011813866961216e-01 5.352929760803095682e-01 3.046123233231230465e+00 3.205300758588613519e+00
9.767259823385432416e-01 2.189337520017540228e-01 1.929650206978919869e+00 1.949132235034383820e+00
4.685472585852357152e-01 8.733828103835965528e-01 3.712999350759159434e+00 4.009225107312492042e+00
3.043682631093541646e-01 9.498948858167141074e-01 4.266996511418636118e+00 4.136350652357482005e+00
7.154548379023502047e-01 8.710929231886679336e-01 4.068350081026482101e+00 4.268096062712781524e+00
7.330202057700818674e-01 1.953211570659816321e-01 1.771459005073208415e+00 1.590367981049988000e+00
5.969419752926914402e-01 1.199911127121932042e-01 1.051265284991889759e+00 1.142041274102553627e+00
1.739275174128835921e-01 5.094904553234411715e-01 2.209711617311917120e+00 2.237245057596236819e+00
5.319827326970967274e-01 9.622081693691936222e-01 4.204970228040963320e+00 4.432556346308622608e+00
3.951890417801446898e-01 6.935151605946807685e-01 3.032778549703705195e+00 3.211801665280184181e+00
2.369357516037460254e-01 9.849106894162181769e-01 4.118845667902218288e+00 4.202892284265795197e+00
2.993278705585513677e-01 5.592233660067094103e-01 2.563319366705276714e+00 2.571831129500488089e+00
6.877167737897742494e-01 1.894761740564340213e-01 1.693818133627372990e+00 1.517867249367896854e+00
8.165207330288639653e-01 8.770295776459736681e-01 4.343769774240429093e+00 4.401490748797675323e+00
9.228434379949475019e-01 8.743825520816126406e-01 4.699673661354973220e+00 4.506336716879798310e+00
3.839934643604980824e-02 1.454706831752869967e-01 7.038525098644534683e-01 6.374446293858752055e-01
7.022287615355374824e-01 6.903703200936912587e-01 3.288573222941205465e+00 3.532532016022748689e+00
1.702632781029920217e-01 6.825146882587416197e-01 2.728568324906693654e+00 2.923753484328337038e+00
6.680429716662583672e-02 7.273175004814064204e-01 2.839757863517555769e+00 2.990246599424258633e+00
7.283021103576170496e-02 7.813338552130482118e-01 3.475134614659045607e+00 3.212349957658334532e+00
1.530798908302082317e-01 5.765822807252374282e-01 2.439640394815361546e+00 2.482358297798354041e+00
3.205653186663516285e-01 4.073213396713215584e-01 1.903699040507008444e+00 1.988689928690708042e+00
7.998638336729873011e-01 6.031005146127766947e-01 3.450159080829563685e+00 3.290244716412672243e+00
2.485144450759655399e-01 2.708698221642444892e-01 1.111373381682937422e+00 1.365945822010981914e+00
3.082184580750368941e-02 9.882242008901593877e-01 4.085589054959692490e+00 3.992386340964794389e+00
7.715431498776962327e-01 7.284101868950749736e-01 3.761561199827159641e+00 3.759575520139958549e+00
9.431236568568811540e-01 3.309572755147089929e-01 2.452552068106597982e+00 2.359709127383014415e+00
4.568345252397347789e-01 3.453512435294007199e-01 2.149792422046805207e+00 1.889301834833598814e+00
8.193590119647627956e-01 3.250501662297999861e-01 2.195254809955521136e+00 2.201793680970027367e+00
4.066307228265843010e-01 9.813970333784511890e-01 4.534804164406692095e+00 4.373068086283814715e+00
4.797227366475137478e-01 6.096488101143844318e-01 2.945394298702031843e+00 2.968875426849766797e+00
6.192020473352031207e-01 7.974189553306739731e-01 4.058333894400898423e+00 3.869607305374061390e+00
4.899009714022312112e-01 8.767992837390070626e-01 4.142623740924602949e+00 4.046037865712510673e+00
1.061952028172966633e-01 7.927256039444199320e-01 3.090266304697614874e+00 3.294027361894076744e+00
6.676073579136881930e-01 3.362288749963071588e-02 4.489842881214654580e-01 8.740772851352197614e-01
4.982620906753453260e-01 7.181809078176004668e-02 7.985065220034517353e-01 8.426843274881833379e-01
6.598165020263963010e-01 5.725268320693760460e-01 2.834288767164336420e+00 3.016218395302713517e+00
5.102567978594774178e-02 6.910691497762662117e-01 2.746278941624225922e+00 2.828463607039357619e+00
4.159161617690165791e-01 6.358665733864866665e-01 2.914377964440252100e+00 3.004242642081818904e+00
5.972172555969773589e-01 1.473198299982263482e-01 1.081115319241443329e+00 1.251400479965476098e+00
3.607706047337850830e-01 6.120907292616787343e-01 2.856680787992768700e+00 2.849502160101682779e+00
3.561615605403163354e-01 1.239343387065281465e-01 1.022304903967096390e+00 8.964190928260703517e-01
1.388346056973684961e-01 2.971514372229703271e-01 9.901490938048667090e-01 1.351774092477581402e+00
5.119782563204194892e-01 1.861751982843179443e-01 1.385786120032045154e+00 1.313936324951175072e+00
3.216519941916125003e-01 4.670442790728202009e-01 2.340249173830033058e+00 2.228205125742625636e+00
9.215440340838337852e-01 2.054976964471021406e-01 1.781161166136268292e+00 1.835615127553304582e+00
3.696871863842645656e-01 5.935807327810276313e-01 2.476475479215799247e+00 2.785313153644001449e+00
8.759222944684648127e-01 3.751139458834457097e-01 2.269745186290179184e+00 2.462980015577178605e+00
3.475330191372395516e-01 4.855553771367167037e-01 2.754391501484705795e+00 2.330170062488901905e+00
7.379765812199571284e-01 5.495681826693026295e-01 3.237699571863740022e+00 3.009437494485226683e+00
7.214258000889595124e-03 8.074180802767647602e-01 3.532899309353721318e+00 3.245220249421937098e+00
4.702708611855620502e-01 5.361557336420860187e-01 2.748780817907825469e+00 2.665327781706444465e+00
6.423966430278046369e-01 5.128661946438832775e-01 2.635360569598861336e+00 2.759222750423575121e+00
5.721615237460569992e-01 2.379580233992532046e-01 1.488362965106267755e+00 1.585912196344634317e+00
9.869887270234241061e-01 5.280172179741362548e-01 3.238722131878311483e+00 3.193727918718707759e+00
8.474736794072272872e-01 3.708632652176979683e-01 2.761142591433631832e+00 2.415136937712128340e+00
5.807130216368192599e-01 8.031308706139557163e-01 3.999177942822563114e+00 3.850623345123080465e+00
3.096989486706651640e-01 6.653505192391747647e-01 2.909843896701448607e+00 3.006608972053486983e+00
4.553589389638394991e-01 5.737831276556901727e-01 2.668794117420695500e+00 2.799300643810438860e+00
4.165456707993501206e-01 2.488204233791039277e-01 1.794514501812806806e+00 1.460345312580985988e+00
4.567576393183170325e-03 7.917473340100392720e-01 3.278733789904729079e+00 3.179810305285899030e+00
9.513221231840773839e-02 6.334808658051528374e-01 2.381230685319692508e+00 2.646522735835479700e+00
5.296270569717552723e-01 3.570487274986766657e-01 1.765296834064746134e+00 2.014996491373456156e+00
5.710607228049435768e-01 5.923062506803332683e-01 2.835558608165299699e+00 2.998810729859163526e+00
1.421849712766645180e-01 6.840174629781429205e-01 2.757201497523540379e+00 2.899272611081670892e+00
2.066032263421261339e-01 4.378403496063933975e-01 2.013397198960962697e+00 1.986780092804938391e+00
7.755821020681955558e-01 8.726612596336911221e-01 4.386327592301286771e+00 4.339620759698603614e+00
6.462691172766947822e-01 4.236934600511896853e-01 2.518104747900809404e+00 2.407565569351169721e+00
6.633065950695515856e-01 7.093248998351979751e-01 3.267383404336834385e+00 3.565925246655283765e+00
5.085529345217157937e-01 2.772246231885564516e-01 1.595807818200311479e+00 1.673568160253164461e+00
9.873993809863575999e-01 1.028031935171968003e-01 1.652983299002529272e+00 1.497276930524823246e+00
1.332906777777199681e-01 4.147254177155657029e-01 1.504966563675248059e+00 1.814957498263875646e+00
4.156654335378811016e-01 6.264389398414708099e-01 3.004339056131832830e+00 2.966347736492848775e+00
6.779642438675101968e-01 1.421341739042492058e-01 1.533808488225507194e+00 1.318354055565920779e+00
6.702280119647134882e-01 4.084860168480892728e-01 2.460689226032527266e+00 2.372883907219782706e+00
2.017512409407906659e-02 9.594900356600326585e-01 4.129807866806674888e+00 3.866160608288654377e+00
9.264420782044883174e-01 8.679784266287543515e-01 4.641509060741818793e+00 4.484686039612922670e+00
4.540485782242357216e-01 1.072162542942013408e-01 7.471399068050068593e-01 9.359552162811096698e-01
7.441939692932472150e-01 1.109630149679106115e-01 1.507732508555015949e+00 1.265849622618612447e+00
9.689090033986487160e-01 6.594420744988551686e-01 3.328607624705649304e+00 3.698578707341099836e+00
9.107956891872828198e-01 8.006547486062218777e-01 4.087522737543728191e+00 4.199034623429325208e+00
4.709549563793004046e-01 1.058141801070779930e-01 1.174419309636393294e+00 9.487112324320565726e-01
5.277196777667669814e-02 1.768917297138102862e-01 7.893196935065440734e-01 7.784371968341903258e-01
8.895342264693129053e-04 6.933219964966956805e-01 2.932191336335209897e+00 2.783033057204629568e+00
6.778106087641052602e-01 5.986242902298907209e-01 3.028507435555210403e+00 3.139897170033885576e+00
9.008655272231597122e-01 8.623182890845356718e-01 4.323435898651329268e+00 4.434335779246838527e+00
6.469555341192123610e-02 4.232196436402098083e-01 1.736152602020188951e+00 1.774397799950590660e+00
8.078599379218471821e-01 2.354886413563506142e-01 1.888874407520887644e+00 1.831899703322207307e+00
7.658196879024445902e-01 1.320809298792838815e-01 1.615581983113967945e+00 1.373598573507657683e+00
8.532069293781777697e-01 6.901175500632854565e-01 3.761211847814585063e+00 3.695404590310436888e+00
6.500889482940485076e-01 5.801954883776877514e-01 2.943644615072630977e+00 3.036262709033511697e+00
9.983657032828443523e-01 7.425565352511128703e-01 3.892893860037802689e+00 4.062236808646424890e+00
5.218025007796801562e-01 7.330148244096206245e-01 3.307048042806125743e+00 3.506866818300349742e+00
7.983490965194126598e-01 1.052034962878158897e-01 1.297169211526397303e+00 1.301648594999729625e+00
2.249129067723487641e-01 2.322922580971247264e-01 1.330184060426744308e+00 1.186376168878120696e+00
8.875841772335704150e-01 8.807957693876159455e-01 4.399978265089258045e+00 4.493657226752269196e+00
2.301811405672105071e-01 4.842498602022926590e-01 2.531701959604307106e+00 2.197578962186970575e+00
7.814387824614020817e-01 5.499819830376814211e-01 2.979987345610002336e+00 3.058265478908503976e+00
3.008598387018510678e-01 5.460032867453844529e-01 2.444920012490530592e+00 2.520736806187426904e+00
5.634964035208978039e-02 2.740043660906332779e-02 2.608110342864958797e-01 1.857474385625886848e-01
1.004735768629898551e-01 7.978382602024869374e-02 4.200333756555604814e-01 4.426881563817264276e-01
1.685210434670809665e-01 6.556545584620044886e-01 2.889657902556105107e+00 2.814671939710102766e+00
1.182716667360338425e-01 6.392972059544933527e-01 3.474381389819429788e+00 2.694850972617539586e+00
2.704306378119586407e-01 6.943621385965159654e-03 4.470467050245279239e-01 3.364877836500637653e-01
9.799156341436743300e-02 1.939408002002210862e-01 7.432358883396986693e-01 8.955589508122676623e-01
2.200849683754575459e-01 3.191100703448478404e-01 1.606812631971324290e+00 1.527598466792415177e+00
3.127394629332471698e-01 4.230397761600077633e-01 2.067647372922166937e+00 2.042922631901651798e+00
8.834069931532839703e-02 2.521239513123896270e-02 -1.352767472885898492e-01 2.117407754988215873e-01
9.974262119185128839e-01 8.700045241850110633e-01 4.485448273497583571e+00 4.569822254980197229e+00
2.129365244323264683e-01 3.599648969369175777e-01 1.623212705361806396e+00 1.682877979960921255e+00
3.879831280270362726e-01 6.181788586645124983e-01 2.877988651699532330e+00 2.903336191019656010e+00
9.697968541252710573e-01 4.617009572069125101e-01 3.163736853864576037e+00 2.910419224591878073e+00
4.587067877444890307e-01 7.914357457293106357e-01 3.793151523031544237e+00 3.671518422214840704e+00
5.447682297911329297e-01 4.035343630878157617e-01 2.000113810977849127e+00 2.216941376465915603e+00
7.654970929839615135e-01 5.852598627273386533e-01 3.325886807750403129e+00 3.181744386265542790e+00
8.382879226735155953e-01 1.721847779897831554e-01 1.351305065317564669e+00 1.612302169597291446e+00
8.156862717870623225e-01 1.308982074132655216e-01 1.361276636190539069e+00 1.423007056572671569e+00
7.410528324301475234e-01 3.425485858505463721e-01 2.076208304041022412e+00 2.186625918736877505e+00
7.567328170172181734e-01 1.701990859894392250e-01 1.679953923483298528e+00 1.515852795297828237e+00
3.799088578159072194e-01 4.134156765367158481e-01 2.058452310323006351e+00 2.077425778772623577e+00
7.952659576463118052e-01 7.640685542542320352e-01 3.694782987949511543e+00 3.927627201985370853e+00
2.863900811163699878e-01 6.513219308175313138e-01 2.900477722792169200e+00 2.925324318344994623e+00
8.340191069866238482e-01 5.544246265969308141e-01 2.613322401430809627e+00 3.133068712350628005e+00
5.342017540221408733e-01 5.905935051806554537e-01 2.927772964889253871e+00 2.951966628239890422e+00
9.774430002888694347e-01 5.813555214821006789e-01 3.223739387438651072e+00 3.396222937130107589e+00
2.581043218023981733e-02 4.991261055185421958e-01 1.887556296355193064e+00 2.035108465700683045e+00
2.038865143949714076e-01 2.854336660047739338e-01 1.240505662295754652e+00 1.375623593980633608e+00
5.800717086766919994e-01 3.819338832805972972e-01 2.617547371714792348e+00 2.169061229207919439e+00
5.082062437146669387e-01 5.400806510790985282e-01 3.034310440867628245e+00 2.722168380449283998e+00
8.242129679276133380e-02 3.241641123537875036e-01 1.694893989584540961e+00 1.398338674224402611e+00
2.801826168916966564e-01 9.822900205958546849e-01 4.084794077635003795e+00 4.239376907914047088e+00
7.871895987669941253e-02 9.881303846647316869e-01 3.939272430311025808e+00 4.044002521961770569e+00
7.750300451634368759e-01 4.057032361325033643e-01 2.366877022113860196e+00 2.475537484972173630e+00
8.743329690749481742e-01 6.239425528515920583e-01 3.541146538617736539e+00 3.454252333159805843e+00
8.959220966322377633e-01 8.473179100731060842e-01 4.220253035445246326e+00 4.369108024693800552e+00
2.289887670325705393e-01 5.706868577202821591e-01 2.299216125770341179e+00 2.541227820327173870e+00
7.190873205173815563e-01 1.842444342490389131e-01 1.370012979045369450e+00 1.531040590809617852e+00
1.281301787278830151e-01 3.198784642300304126e-01 1.401552719521872215e+00 1.430851313407188075e+00
8.166089979795809750e-01 3.577611614496786219e-01 2.372671138908619692e+00 2.329348035015363028e+00
3.228740566791916677e-01 1.131715273492781559e-01 7.723185879567553425e-01 8.173356920815939564e-01
7.251052242169977458e-01 5.852984260948941309e-01 3.025258725482410149e+00 3.138054378665699140e+00
7.767346601425270114e-01 7.153662167534157179e-01 3.902621169054388606e+00 3.713156293122461982e+00
8.749311530350326604e-01 9.698181958958140836e-02 1.389394318739541223e+00 1.351965476258335075e+00
1.815990258728632512e-01 5.202329722817914393e-01 2.363640741785201449e+00 2.288442239949953105e+00
8.094984992846115945e-01 2.884751758462389404e-01 2.338774357551852034e+00 2.045131058404839219e+00
3.339249297233229941e-01 7.122258085242977321e-01 3.208224000766940698e+00 3.219970072047738885e+00
9.746199075106787291e-01 2.963838842062538337e-02 9.414272105577552452e-01 1.191427327788670443e+00
1.056976647512486434e-02 3.902577634859974998e-01 1.598755534100300579e+00 1.584105632470335312e+00
8.270296228312681297e-01 7.547968928296331370e-01 3.694803035723810414e+00 3.925105190255377519e+00
5.476905130317721859e-01 6.677857109450331397e-01 2.900864991876177967e+00 3.274658236308132242e+00
3.372285925135384277e-01 2.105911977424239634e-01 1.311333422223009970e+00 1.221688580812551717e+00
4.396341388966380492e-01 3.819715668559262589e-01 1.833156689526975303e+00 2.016771747048645924e+00
7.705490368151335367e-02 9.546171778078149650e-02 -1.265698215975097352e-02 4.798336229479607806e-01
2.720474694265601068e-01 9.717676046926599920e-01 4.174777843568698188e+00 4.188554817071886482e+00
1.960283280471761813e-01 2.524535813676980212e-01 1.238833423730706818e+00 1.235480572896263007e+00
6.411724419889840432e-01 5.771857201158637762e-01 2.877002822593101250e+00 3.014573118549268127e+00
8.878402039742288032e-01 7.231232598813269741e-01 3.795198871990993261e+00 3.864713256333957681e+00
9.136138952112630163e-01 1.807461928893372427e-01 1.792572600068149447e+00 1.728231708909200970e+00
6.831069298361235331e-01 5.978992908287460439e-01 3.439395130033436665e+00 3.142752886793984235e+00
9.162470649036299486e-01 4.168213214734841632e-01 2.784879674578356390e+00 2.673192230931524360e+00
1.700001998762403765e-01 5.148362916977619053e-01 1.767045694028883229e+00 2.254315665492081511e+00
9.490006843173482975e-01 6.099659301022435365e-01 3.442601239539363256e+00 3.479525069405588589e+00
9.176269798852364490e-01 5.981662440008059800e-01 3.318889439986945966e+00 3.398381184049750647e+00
7.097778940917837120e-01 2.707229295257408408e-01 1.680416688644114309e+00 1.866044288387811889e+00
7.878821001382675382e-01 5.396040325591068276e-01 3.026392233658332653e+00 3.023844297370744894e+00
7.366553084011546737e-01 6.614495837846153803e-01 3.310059575224381767e+00 3.454487127210643216e+00
5.192174325295572102e-01 6.559522931574179871e-02 5.065820068873180260e-01 8.405970856334433750e-01
2.924846060114751900e-01 6.001395289642941222e-01 2.701897366811643497e+00 2.727686678116583607e+00
4.171744501467332666e-01 3.157991057020518300e-01 1.545967704166811174e+00 1.728318890202203306e+00
3.994164975343037494e-01 1.702833777902079682e-02 6.599533570067230848e-01 5.167421973889382292e-01
4.285124442445850113e-01 9.124492642830284161e-02 7.401890150125312040e-01 8.445000779585837281e-01
3.186510205910494387e-01 7.540839940404288066e-01 3.322562703024896535e+00 3.370433781748945812e+00
2.640862012092582978e-01 6.243175386408201799e-01 2.867943596941128437e+00 2.793348150659398677e+00
1.935020774649844899e-01 2.824144295307089436e-01 1.296797389687014412e+00 1.352302833596549236e+00
5.679626656596847845e-02 7.921172585084350626e-01 3.248887097317056050e+00 3.237978899131339183e+00
4.951334588904057199e-01 2.788900566294765238e-01 1.912443643721317033e+00 1.665648034515146314e+00
6.784888344985394726e-01 6.489503803915441793e-03 7.739055861329228181e-01 7.776078479342993788e-01
4.516686176021292853e-01 1.051100721195135090e-01 1.163407528291348303e+00 9.249667386467693708e-01
3.746209992822763235e-01 3.933528570727939933e-02 6.501327832286601938e-01 5.788476690382605705e-01
3.969858878426073545e-01 2.936714223902081589e-02 6.535945672066628687e-01 5.633441847827137527e-01
2.799925288923974520e-01 1.432295976737661958e-01 1.161920453236170880e+00 8.907417529670538237e-01
1.963420804761948357e-01 8.820367207832791046e-02 4.532233541304380164e-01 5.803509076156152524e-01
2.873719857668755040e-01 4.334180388963260189e-02 3.586068897941319111e-01 5.001308097552772391e-01
9.619774412917738715e-01 1.284828105259550046e-02 1.183301582408353703e+00 1.110700302095069869e+00
7.775878877362554231e-01 9.825673691898788586e-01 4.527894188702631162e+00 4.780399019794875137e+00
3.004562357289095598e-01 4.275010384824717846e-02 5.954561746035845760e-01 5.119719958240305235e-01
6.118691798051547615e-01 3.526978130628324326e-01 2.337029172193799020e+00 2.086904175047279875e+00
4.458675049413646230e-01 8.744942093797556382e-01 3.918330353814730493e+00 3.989042308248234026e+00
7.196282818442166773e-01 8.396246689530580953e-01 4.247683981772619077e+00 4.147046182241810541e+00
1.821087249566163413e-01 6.440330549556991802e-01 2.854433925751403311e+00 2.783043071980029648e+00
2.679102695556392355e-01 8.019206861272871745e-01 3.549939923347058546e+00 3.506257884402618874e+00
8.654307783111175878e-01 9.645697834869498832e-01 5.024296317423089242e+00 4.803926518052537453e+00
6.978407372755442983e-01 3.105690672076377723e-02 8.752625143401380203e-01 8.966544868592303263e-01
2.795178546938210662e-01 5.568120559015496962e-01 2.716406470252942906e+00 2.540705291374415697e+00
9.207439642325199181e-02 3.596211608937734949e-01 1.657658698086486471e+00 1.550314799767490870e+00
9.972402001200523225e-01 5.169939187833391125e-01 3.082754313688711889e+00 3.160864965434576401e+00
7.563101090348995914e-01 1.632408511976243259e-01 1.322093372726605098e+00 1.487625813280875287e+00
9.224310035345018033e-02 3.336249759375077284e-01 1.880703216935994293e+00 1.446755244124916739e+00
4.155909662503071145e-01 3.538910110799781128e-01 1.734427524898591200e+00 1.878613006708667710e+00
4.981657101825111011e-01 5.792068976825336390e-01 2.979912401128176569e+00 2.867410411367566248e+00
3.451480132493500719e-01 2.665860014376916221e-01 1.473945863942616619e+00 1.453742645389278998e+00
6.523083397667828187e-03 6.950914751405752323e-01 2.606337572074263864e+00 2.796209507749530587e+00
7.484941387118991818e-01 8.251964543883889558e-01 4.423463446650857556e+00 4.120800507590039352e+00
9.276014045053472268e-01 5.047503391462984101e-01 2.973720478160326142e+00 3.036414276825289971e+00
5.384111595712014475e-01 7.521067227829619783e-01 3.988127400945273848e+00 3.601084732541311340e+00
2.723496997410390641e-02 1.464530001649833046e-02 2.827719918281393907e-01 1.032427470376208328e-01
9.939668019236208574e-01 5.396859527589523697e-01 3.361470547900923922e+00 3.247868651080063618e+00
9.648932140791697254e-01 5.026114924066334977e-01 2.899728833557433827e+00 3.068357706310480992e+00
5.766134008133493305e-01 6.283347939348371547e-02 8.543645548860590022e-01 8.918770343655127997e-01
7.615005318723421235e-01 7.328373399114196385e-01 3.895657236336008467e+00 3.766342013013294299e+00
2.487671283971099045e-01 7.564657463969595153e-01 3.668521925520983995e+00 3.304082194638664038e+00
2.705449572524322166e-01 2.924050917476338496e-01 1.438144997809178260e+00 1.475799694080174973e+00
4.534658405870760634e-01 3.270628159866527662e-01 1.590473921170043381e+00 1.812661832004154761e+00
7.843744846882561017e-02 6.836566033752369265e-01 2.779231208875849735e+00 2.828636919239853942e+00
6.904471515111167967e-01 3.167226352516524512e-01 2.073976468359758574e+00 2.028631970454445099e+00
3.490248005177700730e-01 9.898173745003741031e-01 4.652236436926251884e+00 4.344141915208414417e+00
6.461450753717150608e-01 7.163320093759348861e-01 3.513898300644820782e+00 3.575260234055213093e+00
1.744123863032346344e-01 4.825598973230357247e-01 2.088087948726410126e+00 2.130299895691999623e+00
1.114737652966959480e-01 4.095836703221056307e-01 1.746265716527987788e+00 1.770756922156990765e+00
4.401218959624632054e-01 1.756110077989194718e-01 9.895694466436636416e-01 1.193780469659576626e+00
7.156955487862927123e-01 6.502268860765637593e-01 3.618155320580132894e+00 3.386949780527045206e+00
1.746374743889053116e-01 5.507302201165142908e-02 5.993293546951674600e-01 4.245772426213491046e-01
1.701602760150000559e-01 2.891427553841277032e-01 1.006985609812086624e+00 1.353816811446153956e+00
1.012123628222879601e-01 2.526751024137496859e-01 1.294859040733955080e+00 1.133445318483602637e+00
2.618318840042972440e-01 7.558474006866713335e-01 3.577766521499453400e+00 3.315795885729689196e+00
5.969528218840758349e-02 8.312474232556478215e-01 3.357269024667368207e+00 3.397281975334517590e+00
1.169730931084800307e-02 5.317175283046247092e-01 2.444327625246911495e+00 2.149851402690945879e+00
4.930336851983487811e-01 4.359375027302344607e-01 2.045801242961269750e+00 2.290096251414532880e+00
9.710221427324380317e-01 3.260441721807882942e-02 1.525202157728962060e+00 1.199358582352582747e+00
3.078864521921725883e-01 3.090163363888901449e-01 1.487358659362378432e+00 1.582622830179209572e+00
6.698964932123220306e-01 6.167566833190705200e-01 3.232221662969450904e+00 3.203667419389574000e+00
4.188185942524232930e-01 8.876206421500798527e-01 3.913275512624677432e+00 4.012065206082523261e+00
4.683594477133179446e-03 6.623526412838430799e-01 2.707735209285087041e+00 2.663562320175604015e+00
2.184211022787339029e-01 5.727604376835325750e-01 2.543042660311301884e+00 2.538032017052239908e+00
1.112987455972846984e-02 2.479564343097786505e-01 1.160187803373542215e+00 1.016833324594444976e+00
3.581609070353104496e-01 5.840466470400044185e-01 2.637993484370209973e+00 2.734754230548168685e+00
1.683795384433298681e-01 9.606324060460140757e-01 3.993504370443367257e+00 4.031589945096095917e+00
3.603125288849425845e-01 3.573608408839668016e-01 2.138761940365562886e+00 1.832457286918146355e+00
5.018886482084143896e-01 3.740640334899621999e-01 2.146141083683962503e+00 2.052790245997688778e+00
4.619169566952656680e-01 2.278970916159209770e-01 1.190924934479170361e+00 1.426095689987226800e+00
8.587538591357553042e-01 4.979132071889901257e-01 3.210245726063723826e+00 2.934397910374408891e+00
7.721605911043134540e-01 1.721775496155838470e-01 1.652495772896454662e+00 1.540494514141087734e+00
9.330760554569299536e-01 3.300834547050416345e-01 1.981787661796424960e+00 2.345315675419110235e+00
4.170951157853550750e-01 1.687203626584100613e-01 9.805448521385341509e-01 1.141287320034673591e+00
9.361351955321073337e-01 8.718914601807912224e-01 4.722955416613283219e+00 4.510823263518651594e+00
7.500834608868922615e-01 5.503974620267331197e-01 3.164882362311262298e+00 3.025888466920893638e+00
9.886154159649864770e-01 6.557144883913279543e-01 3.901599672519731943e+00 3.705093665044155049e+00
2.969343315934928063e-01 5.837618122396976972e-01 2.924498851377254294e+00 2.667158326538104696e+00
9.164537101443881451e-01 4.940842613392453231e-01 2.991966980933012721e+00 2.981748866166284540e+00
5.586696294879741620e-01 2.260511910341116426e-01 1.513590710331057743e+00 1.523750777094637687e+00
1.582812796235130159e-01 4.626936345684271590e-01 2.239140242017843008e+00 2.033510099801432158e+00
8.856145205817052002e-01 3.200897362770444010e-01 2.312980485180508694e+00 2.253916090743006251e+00
4.767841141988896636e-01 4.516236812445788562e-01 2.180493362773187282e+00 2.335056587068009559e+00
7.297442853376913119e-01 2.775578463444456911e-01 1.751333882359294769e+00 1.914993102948390424e+00
7.634037194544933680e-01 2.649844950635142915e-01 1.970286523925766753e+00 1.901352863426487128e+00
1.522876349501749438e-01 7.027453874217343133e-01 3.141055755835718610e+00 2.984975998055133584e+00
9.656761251609426999e-01 2.585813423221113849e-01 2.084814113750180553e+00 2.095359202308248570e+00
7.777076810498690929e-01 3.091100368018793176e-01 1.989517738031956418e+00 2.092970586732654681e+00
3.700270495756927680e-01 8.043421535955328494e-01 3.426968263977792084e+00 3.626765251290116066e+00
5.890848160457451410e-02 4.373468462828692394e-01 1.714057628413733436e+00 1.824493410148422701e+00
6.621182173805169047e-01 3.679078701029288023e-01 2.357935767817165740e+00 2.202146275115016039e+00
4.225329929203066603e-01 6.080276230149349592e-01 2.922972782936855474e+00 2.900328390778875498e+00
7.034084003240013150e-01 8.002496961573069001e-01 4.110005662635169976e+00 3.972306838736746393e+00
8.122807494369772563e-01 1.563308671446647091e-01 1.373010820879907223e+00 1.520804310082565003e+00
9.302376527011479990e-02 9.129678594403281000e-01 3.540664951521676151e+00 3.759579638365540877e+00
4.872130343057412549e-01 5.657619461486151913e-01 2.502603340324323078e+00 2.801867066608389134e+00
7.975345993256217625e-01 9.696069775488610487e-01 4.819296357810912035e+00 4.750329562018782426e+00
9.927900952605505092e-01 2.352570642366506037e-01 1.864355044197684830e+00 2.031710499574355566e+00
3.905318766587964063e-01 4.857959718703971363e-01 2.771330514884485119e+00 2.377803894441842925e+00
6.005710644312267643e-02 8.014478680892123119e-01 3.221196100566303677e+00 3.278753978824584969e+00
2.215014767018751440e-01 5.217699973870768559e-01 2.383609337334591238e+00 2.337888685084525964e+00
6.642491517751462071e-01 3.484120182531067478e-01 2.068907621705430078e+00 2.126657454043611839e+00
3.544433542455576180e-01 4.566696388656045213e-01 1.705768593162729996e+00 2.222396994554768135e+00
2.946072424627634856e-01 9.551231355791764965e-01 4.229264721987802567e+00 4.146619736515656740e+00
5.904673113442190369e-01 7.953873676651198599e-01 3.620343835138199129e+00 3.830309362687913666e+00
1.360216273703874768e-01 3.804460653286587668e-01 1.640364209439309162e+00 1.681123625528426091e+00
6.200719874556863687e-01 3.937416955111903150e-01 2.374987702076955642e+00 2.259601375584328942e+00
4.987251291514949170e-02 7.734855806187734828e-01 3.316416436211921948e+00 3.156110193194003877e+00
5.950091456149682045e-01 4.416835757301347254e-01 2.050537099900401117e+00 2.423717686244888814e+00
5.609484845955470256e-01 4.514004042899801838e-01 2.449994287821005035e+00 2.425522916069616564e+00
6.955879893777523471e-01 7.676488518400690353e-01 3.685539642184190612e+00 3.833718251476069927e+00
8.519534149162710790e-01 7.538426932362740640e-02 1.302446181079037535e+00 1.240834882131425454e+00
4.822600072731042520e-02 3.085411552590355821e-02 2.043562264777745718e-01 1.907120806145154168e-01
1.036116560449202861e-01 1.351688280014405885e-01 6.507338520842680385e-01 6.671187201783632670e-01
